smelly,lines_code,lines_blank,lines_comment,num_keys,num_suspicious_comments,num_tokens,text_entropy,num_imports,num_inputs,num_interfaces,num_node_templates,num_node_types,num_parameters,num_properties,num_relationship_templates,num_relationship_types,num_shell_scripts
0,47.0,0.0,0.0,39.0,0.0,64.0,4.72,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,39.0,0.0,0.0,32.0,0.0,51.0,4.65,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,91.0,0.0,0.0,68.0,0.0,115.0,5.13,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,45.0,0.0,0.0,36.0,0.0,58.0,4.59,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,38.0,0.0,0.0,30.0,0.0,47.0,4.91,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,74.0,0.0,0.0,60.0,0.0,104.0,5.0,0.0,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,35.0,0.0,0.0,30.0,0.0,50.0,4.6,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,86.0,0.0,0.0,70.0,0.0,139.0,5.07,0.0,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,25.0,0.0,0.0,25.0,0.0,37.0,3.54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13.0,0.0,0.0,13.0,0.0,18.0,3.68,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,25.0,0.0,0.0,25.0,0.0,37.0,3.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,36.0,0.0,0.0,36.0,0.0,53.0,4.18,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,36.0,0.0,0.0,36.0,0.0,53.0,4.54,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,10.0,0.0,0.0,10.0,0.0,15.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13.0,0.0,0.0,13.0,0.0,19.0,3.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25.0,0.0,0.0,25.0,0.0,37.0,3.54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,36.0,0.0,0.0,36.0,0.0,53.0,4.03,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,36.0,0.0,0.0,36.0,0.0,53.0,4.54,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,13.0,0.0,0.0,13.0,0.0,18.0,3.68,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,13.0,0.0,0.0,13.0,0.0,18.0,3.68,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,18.0,0.0,0.0,18.0,0.0,26.0,4.36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,10.0,0.0,0.0,10.0,0.0,15.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13.0,0.0,0.0,13.0,0.0,19.0,3.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,93.0,0.0,0.0,70.0,0.0,438.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
0,56.0,0.0,1.0,42.0,0.0,288.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
0,65.0,1.0,0.0,54.0,0.0,243.0,6.26,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0
0,20.0,1.0,0.0,15.0,0.0,83.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,11.0,0.0,0.0,10.0,0.0,26.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,11.0,0.0,0.0,10.0,0.0,31.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,138.0,0.0,0.0,84.0,0.0,159.0,5.07,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0
0,48.0,0.0,0.0,36.0,0.0,116.0,5.88,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0,10.0,0.0,0.0,10.0,0.0,14.0,3.81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,41.0,0.0,0.0,39.0,0.0,141.0,5.81,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
0,10.0,0.0,0.0,10.0,0.0,24.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,10.0,0.0,0.0,10.0,0.0,23.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,32.0,0.0,0.0,23.0,0.0,40.0,4.83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,46.0,0.0,0.0,28.0,0.0,53.0,4.92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,46.0,0.0,0.0,36.0,0.0,122.0,5.87,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
0,16.0,0.0,0.0,14.0,0.0,63.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,56.0,4.0,0.0,45.0,0.0,178.0,5.87,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
0,18.0,1.0,0.0,16.0,0.0,48.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,13.0,0.0,0.0,11.0,0.0,59.0,4.99,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,30.0,0.0,0.0,29.0,0.0,61.0,4.88,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
0,9.0,0.0,0.0,9.0,0.0,13.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,9.0,0.0,0.0,9.0,0.0,13.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,22.0,0.0,0.0,16.0,0.0,26.0,4.39,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,14.0,0.0,0.0,14.0,0.0,20.0,4.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,18.0,0.0,0.0,18.0,0.0,27.0,4.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0.0,0.0,23.0,0.0,55.0,5.23,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,11.0,0.0,0.0,11.0,0.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11.0,0.0,0.0,11.0,0.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11.0,0.0,0.0,11.0,0.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11.0,0.0,0.0,11.0,0.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,125.0,0.0,0.0,98.0,0.0,215.0,6.62,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,0.0,0.0,18.0,0.0,34.0,4.77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,36.0,0.0,0.0,26.0,0.0,51.0,5.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,38.0,0.0,0.0,31.0,0.0,70.0,5.4,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
0,15.0,0.0,0.0,15.0,0.0,26.0,4.47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,41.0,0.0,0.0,35.0,0.0,78.0,5.63,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,12.0,0.0,0.0,12.0,0.0,17.0,3.97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,53.0,0.0,0.0,40.0,0.0,262.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0,45.0,0.0,0.0,41.0,0.0,131.0,6.12,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,15.0,0.0,0.0,14.0,0.0,47.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,43.0,0.0,0.0,27.0,0.0,52.0,5.09,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
0,40.0,0.0,0.0,29.0,0.0,52.0,5.34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0,120.0,0.0,0.0,95.0,0.0,209.0,6.63,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0
0,22.0,0.0,0.0,16.0,0.0,26.0,4.39,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,19.0,0.0,0.0,15.0,0.0,26.0,4.52,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,18.0,0.0,0.0,15.0,0.0,38.0,5.02,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,18.0,0.0,0.0,15.0,0.0,31.0,4.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,70.0,0.0,0.0,53.0,0.0,130.0,5.93,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0,27.0,0.0,0.0,25.0,0.0,79.0,5.89,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,22.0,0.0,0.0,22.0,0.0,42.0,4.91,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,35.0,0.0,0.0,33.0,0.0,68.0,5.36,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,72.0,0.0,0.0,62.0,0.0,137.0,5.86,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
0,15.0,0.0,0.0,15.0,0.0,22.0,3.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9.0,0.0,0.0,9.0,0.0,13.0,3.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16.0,0.0,0.0,16.0,0.0,23.0,3.74,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,13.0,0.0,0.0,13.0,0.0,19.0,3.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,51.0,0.0,0.0,47.0,0.0,78.0,5.19,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,24.0,0.0,0.0,24.0,0.0,35.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,11.0,0.0,0.0,11.0,0.0,16.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0,9.0,0.0,0.0,9.0,0.0,14.0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,7.0,0.0,0.0,7.0,0.0,10.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,43.0,0.0,0.0,37.0,0.0,65.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13.0,0.0,0.0,13.0,0.0,19.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,9.0,0.0,0.0,9.0,0.0,13.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,39.0,0.0,0.0,39.0,0.0,60.0,4.22,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
0,41.0,0.0,0.0,38.0,0.0,59.0,4.47,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,80.0,0.0,0.0,72.0,0.0,207.0,6.44,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0,46.0,0.0,0.0,38.0,0.0,165.0,6.29,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,105.0,0.0,0.0,85.0,0.0,399.0,6.87,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
0,79.0,0.0,0.0,64.0,0.0,332.0,6.84,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
0,46.0,0.0,0.0,36.0,0.0,184.0,6.57,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,40.0,0.0,0.0,40.0,0.0,71.0,5.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,22.0,0.0,0.0,22.0,0.0,33.0,4.04,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,49.0,0.0,0.0,38.0,0.0,65.0,4.61,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0,37.0,0.0,0.0,35.0,0.0,63.0,5.45,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,14.0,0.0,0.0,14.0,0.0,21.0,3.88,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,5.0,0.0,0.0,5.0,0.0,10.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7.0,0.0,0.0,7.0,0.0,14.0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5.0,0.0,0.0,5.0,0.0,12.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13.0,0.0,0.0,13.0,0.0,19.0,3.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13.0,0.0,0.0,13.0,0.0,19.0,3.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13.0,0.0,0.0,13.0,0.0,19.0,3.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16.0,0.0,0.0,14.0,0.0,22.0,3.97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15.0,0.0,0.0,14.0,0.0,37.0,4.92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15.0,0.0,0.0,14.0,0.0,37.0,4.92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15.0,0.0,0.0,14.0,0.0,21.0,3.88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15.0,0.0,0.0,14.0,0.0,21.0,3.88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9.0,0.0,0.0,9.0,0.0,13.0,3.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13.0,0.0,0.0,13.0,0.0,19.0,3.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15.0,0.0,0.0,14.0,0.0,21.0,3.88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11.0,0.0,0.0,10.0,0.0,15.0,3.77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9.0,0.0,0.0,9.0,0.0,13.0,3.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,14.0,0.0,0.0,13.0,0.0,19.0,4.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5.0,0.0,0.0,5.0,0.0,7.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,8.0,0.0,0.0,8.0,0.0,12.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,0.0,0.0,26.0,0.0,44.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,64.0,0.0,0.0,55.0,0.0,101.0,4.83,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
0,64.0,0.0,0.0,55.0,0.0,101.0,4.79,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
0,64.0,0.0,0.0,55.0,0.0,105.0,4.91,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
0,77.0,0.0,0.0,66.0,0.0,123.0,4.99,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
0,40.0,0.0,0.0,39.0,0.0,75.0,4.85,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
0,64.0,0.0,0.0,55.0,0.0,105.0,4.99,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
1,29.0,0.0,0.0,28.0,0.0,81.0,5.37,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,6.0,0.0,0.0,6.0,0.0,9.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,48.0,0.0,0.0,35.0,0.0,116.0,5.78,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0,64.0,0.0,0.0,55.0,0.0,105.0,4.91,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
0,64.0,0.0,0.0,55.0,0.0,105.0,4.95,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
0,64.0,0.0,0.0,42.0,0.0,97.0,5.79,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
0,24.0,0.0,0.0,24.0,0.0,48.0,4.52,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0,32.0,0.0,0.0,24.0,0.0,43.0,4.59,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0,34.0,0.0,0.0,22.0,0.0,42.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,73.0,0.0,0.0,51.0,0.0,93.0,5.55,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,59.0,0.0,0.0,59.0,0.0,102.0,4.73,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,56.0,0.0,0.0,46.0,0.0,82.0,4.77,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
0,57.0,1.0,0.0,46.0,0.0,82.0,4.81,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
0,5.0,0.0,0.0,5.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4.0,0.0,0.0,4.0,0.0,6.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,34.0,0.0,0.0,22.0,0.0,37.0,4.61,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,32.0,0.0,0.0,32.0,0.0,51.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
0,14.0,0.0,0.0,14.0,0.0,22.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,14.0,0.0,0.0,14.0,0.0,22.0,3.79,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,64.0,0.0,0.0,64.0,0.0,110.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
0,13.0,0.0,0.0,13.0,0.0,21.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,28.0,0.0,0.0,28.0,0.0,46.0,3.99,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
0,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,12.0,0.0,0.0,12.0,0.0,22.0,4.37,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,17.0,0.0,0.0,15.0,0.0,21.0,4.39,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,5.0,0.0,0.0,5.0,0.0,7.0,2.81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,45.0,0.0,0.0,41.0,0.0,61.0,4.86,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
0,13.0,0.0,0.0,13.0,0.0,18.0,3.84,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
0,31.0,0.0,0.0,23.0,0.0,47.0,5.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,0.0,0.0,31.0,0.0,48.0,4.87,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
0,42.0,0.0,0.0,29.0,0.0,56.0,5.49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,61.0,0.0,0.0,44.0,0.0,107.0,5.5,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
0,61.0,0.0,0.0,44.0,0.0,114.0,5.64,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
0,40.0,0.0,0.0,33.0,0.0,87.0,5.69,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,12.0,0.0,0.0,12.0,0.0,17.0,3.97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0.0,0.0,19.0,0.0,49.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,70.0,0.0,0.0,53.0,0.0,130.0,5.93,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0,12.0,0.0,0.0,10.0,0.0,19.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,130.0,0.0,0.0,85.0,0.0,194.0,5.97,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,32.0,0.0,0.0,24.0,0.0,41.0,4.95,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,11.0,0.0,0.0,11.0,0.0,30.0,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16.0,0.0,0.0,16.0,0.0,33.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,73.0,0.0,0.0,67.0,0.0,124.0,5.5,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0,28.0,0.0,0.0,28.0,0.0,46.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,38.0,0.0,0.0,29.0,0.0,65.0,5.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,68.0,0.0,0.0,67.0,0.0,146.0,5.62,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,79.0,0.0,0.0,75.0,0.0,178.0,5.78,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
0,8.0,0.0,0.0,8.0,0.0,14.0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.0,0.0,0.0,3.0,0.0,7.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,40.0,0.0,0.0,36.0,0.0,64.0,5.36,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,40.0,0.0,0.0,30.0,0.0,58.0,5.51,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,15.0,0.0,0.0,15.0,0.0,29.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,8.0,0.0,0.0,8.0,0.0,15.0,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.0,0.0,0.0,18.0,0.0,38.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10.0,0.0,0.0,9.0,0.0,13.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
