lcot,lines_code,num_capabilities,num_imports,num_inputs,num_interfaces,num_keys,num_node_templates,num_node_types,num_properties,num_relationship_templates,num_relationship_types,num_requirements,num_suspicious_comments,num_tokens,text_entropy,url
0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.17,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/cloudify/5.0.5/data.yaml
0.0,12.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.88,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.3/groups.yaml
0.0,71.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,5.94,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.2/interfaces.yaml
0.0,85.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,6.87,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.1/artifacts.yaml
0.0,73.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,5.94,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.3/interfaces.yaml
0.0,103.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,5.24,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/implicit/2.0/data.yaml
16.0,512.0,19.0,2.0,0.0,1.0,401.0,0.0,16.0,31.0,0.0,0.0,11.0,0.0,1738.0,7.87,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.3/nodes.yaml
0.0,58.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,4.5,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/implicit/1.1/data.yaml
0.0,11.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.2/profile.yaml
0.0,46.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,5.31,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.2/policies.yaml
0.0,11.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.0/profile.yaml
0.0,71.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,5.94,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.1/interfaces.yaml
0.0,176.0,0.0,1.0,0.0,0.0,145.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,497.0,6.47,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.1/data.yaml
0.0,324.0,0.0,1.0,0.0,0.0,246.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1212.0,7.45,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.2/capabilities.yaml
0.0,176.0,0.0,1.0,0.0,0.0,145.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,497.0,6.47,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.3/data.yaml
0.0,67.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,182.0,5.65,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple-for-nfv/1.0/artifacts.yaml
0.0,15.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,5.06,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.1/groups.yaml
5.0,220.0,3.0,2.0,0.0,0.0,167.0,0.0,5.0,17.0,0.0,0.0,1.0,0.0,757.0,7.42,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple-for-nfv/1.0/nodes.yaml
0.0,126.0,0.0,2.0,0.0,1.0,98.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,425.0,6.95,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.2/relationships.yaml
0.0,46.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,5.31,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.1/policies.yaml
0.0,85.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,6.87,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.2/artifacts.yaml
0.0,23.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,59.0,5.17,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple-for-nfv/1.0/relationships.yaml
0.0,46.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,5.31,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.3/policies.yaml
0.0,280.0,0.0,1.0,0.0,0.0,211.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1048.0,7.41,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.0/capabilities.yaml
0.0,81.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,5.7,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/implicit/1.2/data.yaml
0.0,126.0,0.0,2.0,0.0,1.0,98.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,425.0,6.95,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.0/relationships.yaml
0.0,46.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,117.0,5.86,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple-for-nfv/1.0/capabilities.yaml
0.0,126.0,0.0,2.0,0.0,1.0,98.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,425.0,6.95,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.1/relationships.yaml
0.0,11.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.1/profile.yaml
0.0,126.0,0.0,2.0,0.0,1.0,98.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,425.0,6.95,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.3/relationships.yaml
0.0,15.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,5.06,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.2/groups.yaml
16.0,512.0,19.0,2.0,0.0,1.0,401.0,0.0,16.0,31.0,0.0,0.0,11.0,0.0,1738.0,7.87,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.2/nodes.yaml
0.0,176.0,0.0,1.0,0.0,0.0,145.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,497.0,6.47,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.2/data.yaml
0.0,8.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.7,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/implicit/2.0/profile.yaml
0.0,86.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,5.65,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/implicit/1.3/data.yaml
0.0,15.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,5.06,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.0/groups.yaml
0.0,270.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,917.0,7.11,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple-for-nfv/1.0/data.yaml
0.0,46.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,5.31,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.0/policies.yaml
0.0,324.0,0.0,1.0,0.0,0.0,246.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1212.0,7.45,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.3/capabilities.yaml
0.0,85.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,6.87,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.0/artifacts.yaml
14.0,492.0,18.0,2.0,0.0,1.0,384.0,0.0,14.0,32.0,0.0,0.0,9.0,0.0,1687.0,7.86,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.0/nodes.yaml
0.0,162.0,0.0,1.0,0.0,0.0,133.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,450.0,6.35,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.0/data.yaml
0.0,58.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,4.5,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/implicit/1.0/data.yaml
0.0,324.0,0.0,1.0,0.0,0.0,246.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1212.0,7.45,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.1/capabilities.yaml
0.0,11.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.3/profile.yaml
14.0,496.0,18.0,2.0,0.0,1.0,388.0,0.0,14.0,32.0,0.0,0.0,11.0,0.0,1693.0,7.86,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.1/nodes.yaml
0.0,103.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,7.04,https://raw.githubusercontent.com/tliron/puccini/22c34877dcaa4d774dd34c6bb797cd5b49db1cc8/assets/tosca/profiles/simple/1.3/artifacts.yaml
3.0,204.0,0.0,1.0,0.0,1.0,186.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,627.0,7.04,https://raw.githubusercontent.com/ystia/yorc/e1fd5bc47f281201e14e36ec5e38205f9c5f3230/data/tosca/yorc-slurm-types.yml
5.0,106.0,0.0,1.0,0.0,7.0,104.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,164.0,5.05,https://raw.githubusercontent.com/ystia/yorc/e1fd5bc47f281201e14e36ec5e38205f9c5f3230/data/tosca/yorc-kubernetes-types.yml
5.0,220.0,2.0,1.0,0.0,1.0,200.0,0.0,5.0,28.0,0.0,0.0,1.0,0.0,761.0,7.16,https://raw.githubusercontent.com/ystia/yorc/e1fd5bc47f281201e14e36ec5e38205f9c5f3230/data/tosca/yorc-openstack-types.yml
3.0,97.0,0.0,1.0,0.0,0.0,88.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,347.0,6.74,https://raw.githubusercontent.com/ystia/yorc/e1fd5bc47f281201e14e36ec5e38205f9c5f3230/data/tosca/yorc-aws-types.yml
2.0,196.0,1.0,1.0,0.0,1.0,191.0,0.0,2.0,24.0,0.0,3.0,0.0,0.0,623.0,7.04,https://raw.githubusercontent.com/ystia/yorc/e1fd5bc47f281201e14e36ec5e38205f9c5f3230/data/tosca/yorc-types.yml
15.0,892.0,19.0,0.0,0.0,3.0,772.0,0.0,15.0,83.0,0.0,10.0,10.0,0.0,4136.0,8.24,https://raw.githubusercontent.com/ystia/yorc/e1fd5bc47f281201e14e36ec5e38205f9c5f3230/data/tosca/normative-types.yml
1.0,86.0,2.0,1.0,0.0,0.0,75.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,288.0,6.65,https://raw.githubusercontent.com/ystia/yorc/e1fd5bc47f281201e14e36ec5e38205f9c5f3230/data/tosca/yorc-hostspool-types.yml
5.0,457.0,1.0,1.0,0.0,1.0,351.0,0.0,5.0,62.0,0.0,2.0,1.0,0.0,2173.0,7.73,https://raw.githubusercontent.com/ystia/yorc/e1fd5bc47f281201e14e36ec5e38205f9c5f3230/data/tosca/yorc-google-types.yml
4.0,147.0,7.0,0.0,0.0,0.0,147.0,0.0,4.0,9.0,0.0,0.0,6.0,0.0,277.0,5.77,https://raw.githubusercontent.com/di-unipi-socc/TosKer/7bcadc85860f08704916aadd2b29c0f08fc5acaf/data/tosker-types.yaml
16.0,670.0,19.0,0.0,0.0,2.0,642.0,0.0,16.0,79.0,0.0,8.0,11.0,3.0,1368.0,7.09,https://raw.githubusercontent.com/xlab-si/xopera-opera/b74c9db1000050ecea45f146f552bd257d89079e/src/opera/stdlib/v_1_3.yaml
2.0,31.0,2.0,1.0,0.0,0.0,30.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,57.0,5.29,https://raw.githubusercontent.com/alien4cloud/alien4cloud/b0ff7f4460e0f74e74c37b6733c4009737e5ad84/alien4cloud-mock-paas-provider-plugin/src/main/resources/openstack/mock-openstack-resources/openstack-resources.yaml
3.0,37.0,0.0,1.0,0.0,0.0,36.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,79.0,5.72,https://raw.githubusercontent.com/alien4cloud/alien4cloud/b0ff7f4460e0f74e74c37b6733c4009737e5ad84/alien4cloud-mock-paas-provider-plugin/src/main/resources/aws/mock-resources/mock-resources.yaml
3.0,67.0,0.0,1.0,0.0,0.0,66.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,146.0,6.31,https://raw.githubusercontent.com/alien4cloud/alien4cloud/b0ff7f4460e0f74e74c37b6733c4009737e5ad84/alien4cloud-mock-paas-provider-plugin/src/main/resources/openstack/mock-resources/mock-resources.yaml
1.0,77.0,1.0,1.0,0.0,2.0,82.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,227.0,6.9,https://raw.githubusercontent.com/alien4cloud/alien4cloud-extended-types/c5a48becb926b1b014b48268bed4e0b658ed84a0/alien-extended-storage-types/alien-extended-storage-types.yml
0.0,81.0,0.0,1.0,0.0,0.0,66.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,390.0,6.82,https://raw.githubusercontent.com/alien4cloud/alien4cloud-extended-types/c5a48becb926b1b014b48268bed4e0b658ed84a0/alien-base-types/alien-base-types.yml
13.0,656.0,17.0,0.0,0.0,3.0,583.0,0.0,13.0,45.0,0.0,7.0,8.0,0.0,2770.0,8.15,https://raw.githubusercontent.com/alien4cloud/tosca-normative-types/d7a6bc5b127fc0bd77e8850715cd7c216822058b/normative-types.yml
1.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,4.17,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/compute_with_attribute_list.yaml
1.0,24.0,0.0,0.0,0.0,1.0,24.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,63.0,5.69,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/paypalpizzastore_nodejs_app.yaml
1.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,4.79,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/collectd.yaml
2.0,75.0,2.0,1.0,0.0,1.0,82.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0,198.0,6.62,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/mysql.yml
1.0,15.0,1.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,4.5,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/compute_with_nested_atributes.yaml
1.0,13.0,1.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,4.66,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/custom_caps_def.yaml
2.0,17.0,1.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,26.0,4.1,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/custom_cap.yaml
1.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,3.58,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/db_with_list_param.yaml
1.0,13.0,0.0,1.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,4.75,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/nested_rsyslog.yaml
4.0,69.0,2.0,0.0,0.0,0.0,69.0,0.0,4.0,7.0,0.0,0.0,4.0,0.0,103.0,4.92,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/definitions.yaml
12.0,661.0,17.0,0.0,0.0,3.0,593.0,0.0,12.0,60.0,0.0,6.0,7.0,0.0,2712.0,8.09,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/normative-types.yml
1.0,12.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,20.0,4.32,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/added-types/someapp.yml
1.0,38.0,2.0,1.0,0.0,1.0,40.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,67.0,5.72,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/php.yml
2.0,26.0,1.0,0.0,0.0,0.0,26.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,46.0,4.76,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/container_cap_child.yaml
1.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,4.52,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/rsyslog.yaml
1.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,4.47,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/compute_with_prop.yaml
1.0,8.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,4.75,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/elasticsearch.yaml
2.0,30.0,1.0,0.0,0.0,0.0,30.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,58.0,5.1,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/node_with_cap.yaml
1.0,20.0,1.0,0.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,58.0,5.53,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/logstash.yaml
1.0,37.0,1.0,1.0,0.0,1.0,37.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,88.0,6.04,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/apache.yml
1.0,44.0,0.0,4.0,0.0,1.0,41.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,91.0,5.98,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/wordpress.yml
1.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42.0,5.15,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/kibana.yaml
3.0,33.0,30.0,0.0,0.0,0.0,33.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,53.0,4.75,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/added-types/subsystem.yml
4.0,69.0,2.0,3.0,0.0,0.0,67.0,4.0,0.0,20.0,0.0,0.0,3.0,0.0,128.0,6.19,https://raw.githubusercontent.com/alien4cloud/docker-tosca-types/457c0b7eff49bb530dcbedbf7669e689f76b04d3/topologies/nodecellar-sample/topology-nodecellar-docker.yml
1.0,73.0,1.0,2.0,0.0,1.0,78.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,150.0,6.41,https://raw.githubusercontent.com/alien4cloud/docker-tosca-types/457c0b7eff49bb530dcbedbf7669e689f76b04d3/containers-types/petclinic-docker-type/petclinic-docker-type.yml
1.0,64.0,1.0,3.0,0.0,1.0,63.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,126.0,6.04,https://raw.githubusercontent.com/alien4cloud/docker-tosca-types/457c0b7eff49bb530dcbedbf7669e689f76b04d3/containers-types/mysql-docker-type/mysql-docker-type.yml
3.0,84.0,6.0,4.0,0.0,0.0,83.0,3.0,0.0,27.0,0.0,0.0,2.0,0.0,150.0,6.32,https://raw.githubusercontent.com/alien4cloud/docker-tosca-types/457c0b7eff49bb530dcbedbf7669e689f76b04d3/topologies/nodecellar-hybrid/topology-nodecellar-hybrid.yml
4.0,133.0,5.0,1.0,0.0,0.0,121.0,0.0,4.0,8.0,0.0,2.0,4.0,0.0,340.0,6.91,https://raw.githubusercontent.com/alien4cloud/docker-tosca-types/457c0b7eff49bb530dcbedbf7669e689f76b04d3/docker-types/docker-types.yml
3.0,116.0,3.0,2.0,0.0,3.0,117.0,0.0,3.0,11.0,0.0,0.0,1.0,0.0,227.0,6.42,https://raw.githubusercontent.com/alien4cloud/docker-tosca-types/457c0b7eff49bb530dcbedbf7669e689f76b04d3/containers-types/nodecellar-sample-types/nodecellar-sample-types.yml
13.0,611.0,16.0,0.0,0.0,3.0,537.0,0.0,13.0,49.0,0.0,7.0,9.0,0.0,2704.0,8.09,https://raw.githubusercontent.com/indigo-dc/orchestrator/7b35d9240baa7e26d7645e5f4369d0c9dbdba59b/src/main/resources/tosca-definitions/normative-types.yml
23.0,528.0,11.0,0.0,0.0,14.0,561.0,0.0,23.0,43.0,0.0,1.0,13.0,0.0,986.0,6.87,https://raw.githubusercontent.com/indigo-dc/orchestrator/7b35d9240baa7e26d7645e5f4369d0c9dbdba59b/src/main/resources/tosca-definitions/custom_types.yaml
