repo_id,url
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/topology-alien4cloud/topology-alien.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/docker-engine-type/docker-engine.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/automation/cloudify/patches/change_max_fd/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/automation/cloudify/patches/change_max_mgmtworker/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/automation/a4c/config/csar/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/sandbox/newbie/topologies/1Centos1Ubuntu/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/automation/cloudify/hostpool/awsfeeder/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/doc/kube/topology/08-nodecellar-mongo-hybrid/tosca.yaml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/demo/kafka/topic/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/www/http-proxy/squid3/linux_sh/tosca.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/elasticsearch/elasticsearch-type.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/automation/a4c/config/location_resources/cfy_byon/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/sandbox/services/dummy/implem/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/automation/a4c/config/service/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/doc/kube/topology/06-nodecellar-mongo-antiaffinity/tosca.yaml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/nginx/nginx-type.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/topology-tomcatWar/topology-tomcat-war.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/automation/cloudify/hostpool/pub/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/topology-petclinic-postgresql/topology-petclinic-postgresql.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/automation/cloudify/topologies/cfy4_hp_aws/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/website/website-type.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/lang/shell/utils/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/automation/a4c/config/location_resources/autoconfig/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/mongo/mongo-type.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/topology-kubernetes/topology-kubernetes.yaml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/ansible/apache/apache-type.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/lang/java/pub/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/monitoring/diamond/collectors/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/topology-nodecellar-service/nodecellar-template.yaml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/automation/a4c/config/backupRestoreS3/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/automation/a4c/config/orchestrator/cfy/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/topology-petclinic-mysql/topology-petclinic-mysql.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/helloWindows/helloWindows.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/topology-tomcat-war-service/topology-tomcat-war-service.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/doc/kube/topology/05-nodecellar-mongo/tosca.yaml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/sandbox/services/dummy/topologies/remote/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/mock/topologies/simple_ansible/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/topology-apache/apache-type.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/nodejs/nodejs-type.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/automation/cloudify/ansible/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/mock/pub/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/org/alien4cloud/storage/elasticsearch/ansible/types.yml
26014670,https://raw.githubusercontent.com/alien4cloud/samples/18c4119eb6f6f6785d4a9203c6407aa452146d96/demo-service-operations/demo-service-operations.yml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/tosca_nodejs_mongodb_two_instances.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/tosca_software_component.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/custom_types/rsyslog.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/network/tosca_one_server_one_network.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/storage/tosca_blockstorage_with_attachment.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/tosca_single_server_with_defaults.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/custom_types/logstash.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/tosca_single_instance_wordpress_with_local_abspath_import.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/tosca_helloworld.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/custom_types/elasticsearch.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/tosca_blockstorage_with_attachment.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/tosca_single_instance_wordpress.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/tosca_web_application.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/tosca_elk.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/tosca_single_server.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/storage/tosca_blockstorage_with_custom_relationship_type.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/custom_types/wordpress.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/storage/tosca_blockstorage_with_relationship_template.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/storage/tosca_single_object_store.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/custom_types/paypalpizzastore_nodejs_app.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/network/tosca_server_on_existing_network.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/example2.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/tosca_blockstorage_with_attachment_notation1.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/example4.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/storage/tosca_multiple_blockstorage_with_attachment.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/storage/tosca_blockstorage_with_attachment_notation1.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/tosca_one_server_one_network.yaml
36509759,https://raw.githubusercontent.com/owulveryck/toscalib/fdb31f7ea1e1ca98e842488ba63d8f59f8dacdc2/examples/storage/tosca_blockstorage_with_attachment_notation2.yaml
