cluster_id,url,smelly
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple/1.2/capabilities.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple/1.3/nodes.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple/1.1/nodes.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple/1.2/groups.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple/1.3/data.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple-for-nfv/1.0/capabilities.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple-for-nfv/1.0/nodes.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple/1.3/groups.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple-for-nfv/1.0/relationships.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple-for-nfv/1.0/artifacts.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple/1.0/data.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple-for-nfv/1.0/data.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple/1.0/capabilities.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple/1.2/data.yaml,True
0,https://raw.githubusercontent.com/tliron/puccini/e405b66cb91871c88b0f6b6089f692aa82995c29/assets/tosca/profiles/simple/1.3/interfaces.yaml,True
0,https://raw.githubusercontent.com/ystia/yorc/e1fd5bc47f281201e14e36ec5e38205f9c5f3230/data/tosca/yorc-aws-types.yml,True
0,https://raw.githubusercontent.com/ystia/yorc/e1fd5bc47f281201e14e36ec5e38205f9c5f3230/data/tosca/yorc-slurm-types.yml,True
0,https://raw.githubusercontent.com/ystia/yorc/e1fd5bc47f281201e14e36ec5e38205f9c5f3230/data/tosca/yorc-openstack-types.yml,True
0,https://raw.githubusercontent.com/ystia/yorc/e1fd5bc47f281201e14e36ec5e38205f9c5f3230/data/tosca/yorc-hostspool-types.yml,True
0,https://raw.githubusercontent.com/ystia/yorc/e1fd5bc47f281201e14e36ec5e38205f9c5f3230/data/tosca/yorc-types.yml,True
0,https://raw.githubusercontent.com/ystia/yorc/e1fd5bc47f281201e14e36ec5e38205f9c5f3230/data/tosca/normative-types.yml,True
0,https://raw.githubusercontent.com/ystia/yorc/e1fd5bc47f281201e14e36ec5e38205f9c5f3230/data/tosca/yorc-google-types.yml,True
0,https://raw.githubusercontent.com/alien4cloud/alien4cloud-extended-types/c5a48becb926b1b014b48268bed4e0b658ed84a0/alien-base-types/alien-base-types.yml,True
0,https://raw.githubusercontent.com/alien4cloud/alien4cloud-extended-types/c5a48becb926b1b014b48268bed4e0b658ed84a0/alien-extended-storage-types/alien-extended-storage-types.yml,True
0,https://raw.githubusercontent.com/alien4cloud/tosca-normative-types/d7a6bc5b127fc0bd77e8850715cd7c216822058b/normative-types.yml,True
0,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/custom-types/kibana.yaml,True
0,https://raw.githubusercontent.com/occiware/TOSCA-Studio/12386e273b3508db7a682e7c46f038f567ebb43a/plugins/org.eclipse.cmf.occi.tosca.parser/tosca-types/normative-types.yml,True
